,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party_x,Democrats_x,Republicans_x,Winning Party_y,Democrats_y,Republicans_y
397,Connecticut,9,96,1,18.9,Democrats,True,False,Democrats,True,False
398,District of Columbia,11,36,0,18.5,Democrats,True,False,Democrats,True,False
399,Indiana,18,39,2,35.9,Republicans,False,True,Republicans,False,True
400,Iowa,19,38,0,34.2,Republicans,False,True,Republicans,False,True
401,Kansas,20,22,1,32.4,Republicans,False,True,Republicans,False,True
402,Kentucky,21,35,1,43.4,Republicans,False,True,Republicans,False,True
403,Maryland,24,85,1,28.0,Democrats,True,False,Democrats,True,False
404,Minnesota,27,77,0,23.5,Democrats,True,False,Democrats,True,False
405,Mississippi,28,34,0,49.7,Republicans,False,True,Republicans,False,True
406,Nebraska,31,43,0,31.1,Republicans,False,True,Republicans,False,True
407,New Jersey,34,427,5,22.7,Democrats,True,False,Democrats,True,False
408,New York,36,2387,32,23.1,Democrats,True,False,Democrats,True,False
409,North Carolina,37,66,0,42.1,Republicans,False,True,Republicans,False,True
410,Ohio,39,90,0,32.0,Republicans,False,True,Republicans,False,True
411,Oklahoma,40,29,0,46.5,Republicans,False,True,Republicans,False,True
412,South Carolina,45,60,1,42.0,Republicans,False,True,Republicans,False,True
413,Utah,49,65,0,30.3,Republicans,False,True,Republicans,False,True
414,Vermont,50,19,0,16.7,Democrats,True,False,Democrats,True,False
415,West Virginia,54,2,0,46.1,Republicans,False,True,Republicans,False,True
416,Wisconsin,55,106,0,29.7,Republicans,False,True,Republicans,False,True
417,Alaska,2,12,0,26.2,Republicans,False,True,Republicans,False,True
418,Arizona,4,47,0,33.0,Republicans,False,True,Republicans,False,True
419,California,6,1067,19,22.9,Democrats,True,False,Democrats,True,False
420,Connecticut,9,159,4,18.9,Democrats,True,False,Democrats,True,False
421,District of Columbia,11,39,0,18.5,Democrats,True,False,Democrats,True,False
422,Indiana,18,56,2,35.9,Republicans,False,True,Republicans,False,True
423,Iowa,19,44,0,34.2,Republicans,False,True,Republicans,False,True
424,Kansas,20,35,1,32.4,Republicans,False,True,Republicans,False,True
425,Kentucky,21,47,2,43.4,Republicans,False,True,Republicans,False,True
426,Maryland,24,108,1,28.0,Democrats,True,False,Democrats,True,False
427,Minnesota,27,89,0,23.5,Democrats,True,False,Democrats,True,False
428,Mississippi,28,50,1,49.7,Republicans,False,True,Republicans,False,True
429,Nebraska,31,47,0,31.1,Republicans,False,True,Republicans,False,True
430,New Jersey,34,735,9,22.7,Democrats,True,False,Democrats,True,False
431,New York,36,4161,39,23.1,Democrats,True,False,Democrats,True,False
432,North Carolina,37,104,0,42.1,Republicans,False,True,Republicans,False,True
433,Ohio,39,120,0,32.0,Republicans,False,True,Republicans,False,True
434,Oklahoma,40,44,1,46.5,Republicans,False,True,Republicans,False,True
435,South Carolina,45,81,1,42.0,Republicans,False,True,Republicans,False,True
436,Utah,49,80,0,30.3,Republicans,False,True,Republicans,False,True
437,Vermont,50,22,2,16.7,Democrats,True,False,Democrats,True,False
438,West Virginia,54,5,0,46.1,Republicans,False,True,Republicans,False,True
439,Wisconsin,55,155,2,29.7,Republicans,False,True,Republicans,False,True
440,Alaska,2,14,0,26.2,Republicans,False,True,Republicans,False,True
441,Arizona,4,70,1,33.0,Republicans,False,True,Republicans,False,True
442,California,6,1283,24,22.9,Democrats,True,False,Democrats,True,False
443,Connecticut,9,194,4,18.9,Democrats,True,False,Democrats,True,False
444,District of Columbia,11,71,0,18.5,Democrats,True,False,Democrats,True,False
445,Indiana,18,81,5,35.9,Republicans,False,True,Republicans,False,True
446,Iowa,19,45,0,34.2,Republicans,False,True,Republicans,False,True
447,Kansas,20,49,1,32.4,Republicans,False,True,Republicans,False,True
448,Kentucky,21,63,2,43.4,Republicans,False,True,Republicans,False,True
449,Maryland,24,150,2,28.0,Democrats,True,False,Democrats,True,False
450,Minnesota,27,115,0,23.5,Democrats,True,False,Democrats,True,False
451,Mississippi,28,80,1,49.7,Republicans,False,True,Republicans,False,True
452,Nebraska,31,53,0,31.1,Republicans,False,True,Republicans,False,True
453,New Jersey,34,896,11,22.7,Democrats,True,False,Democrats,True,False
454,New York,36,7113,68,23.1,Democrats,True,False,Democrats,True,False
455,North Carolina,37,144,0,42.1,Republicans,False,True,Republicans,False,True
456,Ohio,39,169,1,32.0,Republicans,False,True,Republicans,False,True
457,Oklahoma,40,49,1,46.5,Republicans,False,True,Republicans,False,True
458,South Carolina,45,126,3,42.0,Republicans,False,True,Republicans,False,True
459,Utah,49,112,0,30.3,Republicans,False,True,Republicans,False,True
460,Vermont,50,29,2,16.7,Democrats,True,False,Democrats,True,False
461,West Virginia,54,8,0,46.1,Republicans,False,True,Republicans,False,True
462,Wisconsin,55,216,3,29.7,Republicans,False,True,Republicans,False,True
463,Alaska,2,21,0,26.2,Republicans,False,True,Republicans,False,True
464,Arizona,4,104,1,33.0,Republicans,False,True,Republicans,False,True
465,California,6,1544,28,22.9,Democrats,True,False,Democrats,True,False
466,Connecticut,9,223,5,18.9,Democrats,True,False,Democrats,True,False
467,District of Columbia,11,77,1,18.5,Democrats,True,False,Democrats,True,False
468,Indiana,18,128,6,35.9,Republicans,False,True,Republicans,False,True
469,Iowa,19,68,0,34.2,Republicans,False,True,Republicans,False,True
470,Kansas,20,57,2,32.4,Republicans,False,True,Republicans,False,True
471,Kentucky,21,84,3,43.4,Republicans,False,True,Republicans,False,True
472,Maryland,24,195,3,28.0,Democrats,True,False,Democrats,True,False
473,Minnesota,27,138,1,23.5,Democrats,True,False,Democrats,True,False
474,Mississippi,28,140,1,49.7,Republicans,False,True,Republicans,False,True
475,Nebraska,31,61,0,31.1,Republicans,False,True,Republicans,False,True
476,New Jersey,34,1336,16,22.7,Democrats,True,False,Democrats,True,False
477,New York,36,10371,95,23.1,Democrats,True,False,Democrats,True,False
478,North Carolina,37,184,0,42.1,Republicans,False,True,Republicans,False,True
479,Ohio,39,247,3,32.0,Republicans,False,True,Republicans,False,True
480,Oklahoma,40,53,1,46.5,Republicans,False,True,Republicans,False,True
481,South Carolina,45,172,3,42.0,Republicans,False,True,Republicans,False,True
482,Utah,49,138,0,30.3,Republicans,False,True,Republicans,False,True
483,Vermont,50,49,2,16.7,Democrats,True,False,Democrats,True,False
484,West Virginia,54,12,0,46.1,Republicans,False,True,Republicans,False,True
485,Wisconsin,55,281,4,29.7,Republicans,False,True,Republicans,False,True
486,Alaska,2,22,0,26.2,Republicans,False,True,Republicans,False,True
487,Arizona,4,153,2,33.0,Republicans,False,True,Republicans,False,True
488,California,6,1851,35,22.9,Democrats,True,False,Democrats,True,False
489,Connecticut,9,327,8,18.9,Democrats,True,False,Democrats,True,False
490,District of Columbia,11,98,1,18.5,Democrats,True,False,Democrats,True,False
491,Indiana,18,204,9,35.9,Republicans,False,True,Republicans,False,True
492,Iowa,19,90,0,34.2,Republicans,False,True,Republicans,False,True
493,Kansas,20,66,2,32.4,Republicans,False,True,Republicans,False,True
494,Kentucky,21,103,3,43.4,Republicans,False,True,Republicans,False,True
495,Maryland,24,245,3,28.0,Democrats,True,False,Democrats,True,False
496,Minnesota,27,171,1,23.5,Democrats,True,False,Democrats,True,False
497,Mississippi,28,207,1,49.7,Republicans,False,True,Republicans,False,True
498,Nebraska,31,62,0,31.1,Republicans,False,True,Republicans,False,True
499,New Jersey,34,1914,20,22.7,Democrats,True,False,Democrats,True,False
500,New York,36,15188,142,23.1,Democrats,True,False,Democrats,True,False
501,North Carolina,37,269,0,42.1,Republicans,False,True,Republicans,False,True
502,Ohio,39,351,3,32.0,Republicans,False,True,Republicans,False,True
503,Oklahoma,40,67,2,46.5,Republicans,False,True,Republicans,False,True
504,South Carolina,45,194,3,42.0,Republicans,False,True,Republicans,False,True
505,Utah,49,182,1,30.3,Republicans,False,True,Republicans,False,True
506,Vermont,50,52,2,16.7,Democrats,True,False,Democrats,True,False
507,West Virginia,54,16,0,46.1,Republicans,False,True,Republicans,False,True
508,Wisconsin,55,382,4,29.7,Republicans,False,True,Republicans,False,True
509,Alaska,2,36,0,26.2,Republicans,False,True,Republicans,False,True
510,Arizona,4,234,2,33.0,Republicans,False,True,Republicans,False,True
511,California,6,2240,39,22.9,Democrats,True,False,Democrats,True,False
512,Connecticut,9,415,10,18.9,Democrats,True,False,Democrats,True,False
513,District of Columbia,11,116,2,18.5,Democrats,True,False,Democrats,True,False
514,Indiana,18,264,12,35.9,Republicans,False,True,Republicans,False,True
515,Iowa,19,105,0,34.2,Republicans,False,True,Republicans,False,True
516,Kansas,20,82,2,32.4,Republicans,False,True,Republicans,False,True
517,Kentucky,21,124,3,43.4,Republicans,False,True,Republicans,False,True
518,Maryland,24,290,3,28.0,Democrats,True,False,Democrats,True,False
519,Minnesota,27,235,1,23.5,Democrats,True,False,Democrats,True,False
520,Mississippi,28,249,1,49.7,Republicans,False,True,Republicans,False,True
521,Nebraska,31,73,0,31.1,Republicans,False,True,Republicans,False,True
522,New Jersey,34,2844,27,22.7,Democrats,True,False,Democrats,True,False
523,New York,36,20899,183,23.1,Democrats,True,False,Democrats,True,False
524,North Carolina,37,302,0,42.1,Republicans,False,True,Republicans,False,True
525,Ohio,39,444,6,32.0,Republicans,False,True,Republicans,False,True
526,Oklahoma,40,81,2,46.5,Republicans,False,True,Republicans,False,True
527,South Carolina,45,299,5,42.0,Republicans,False,True,Republicans,False,True
528,Utah,49,257,1,30.3,Republicans,False,True,Republicans,False,True
529,Vermont,50,75,2,16.7,Democrats,True,False,Democrats,True,False
530,West Virginia,54,16,0,46.1,Republicans,False,True,Republicans,False,True
531,Wisconsin,55,418,5,29.7,Republicans,False,True,Republicans,False,True
532,Alaska,2,42,0,26.2,Republicans,False,True,Republicans,False,True
533,Arizona,4,326,6,33.0,Republicans,False,True,Republicans,False,True
534,California,6,2644,52,22.9,Democrats,True,False,Democrats,True,False
535,Connecticut,9,618,12,18.9,Democrats,True,False,Democrats,True,False
536,District of Columbia,11,137,2,18.5,Democrats,True,False,Democrats,True,False
537,Indiana,18,371,17,35.9,Republicans,False,True,Republicans,False,True
538,Iowa,19,124,1,34.2,Republicans,False,True,Republicans,False,True
539,Kansas,20,102,3,32.4,Republicans,False,True,Republicans,False,True
540,Kentucky,21,157,3,43.4,Republicans,False,True,Republicans,False,True
541,Maryland,24,349,4,28.0,Democrats,True,False,Democrats,True,False
542,Minnesota,27,264,1,23.5,Democrats,True,False,Democrats,True,False
543,Mississippi,28,320,1,49.7,Republicans,False,True,Republicans,False,True
544,Nebraska,31,77,0,31.1,Republicans,False,True,Republicans,False,True
545,New Jersey,34,3675,44,22.7,Democrats,True,False,Democrats,True,False
546,New York,36,25704,264,23.1,Democrats,True,False,Democrats,True,False
547,North Carolina,37,397,0,42.1,Republicans,False,True,Republicans,False,True
548,Ohio,39,564,8,32.0,Republicans,False,True,Republicans,False,True
549,Oklahoma,40,106,3,46.5,Republicans,False,True,Republicans,False,True
550,South Carolina,45,342,8,42.0,Republicans,False,True,Republicans,False,True
551,Utah,49,299,1,30.3,Republicans,False,True,Republicans,False,True
552,Vermont,50,95,7,16.7,Democrats,True,False,Democrats,True,False
553,West Virginia,54,39,0,46.1,Republicans,False,True,Republicans,False,True
554,Wisconsin,55,481,5,29.7,Republicans,False,True,Republicans,False,True
555,Alaska,2,59,0,26.2,Republicans,False,True,Republicans,False,True
556,Arizona,4,402,6,33.0,Republicans,False,True,Republicans,False,True
557,California,6,3183,68,22.9,Democrats,True,False,Democrats,True,False
558,Connecticut,9,875,19,18.9,Democrats,True,False,Democrats,True,False
559,District of Columbia,11,183,2,18.5,Democrats,True,False,Democrats,True,False
560,Indiana,18,484,19,35.9,Republicans,False,True,Republicans,False,True
561,Iowa,19,147,1,34.2,Republicans,False,True,Republicans,False,True
562,Kansas,20,134,3,32.4,Republicans,False,True,Republicans,False,True
563,Kentucky,21,198,5,43.4,Republicans,False,True,Republicans,False,True
564,Maryland,24,423,4,28.0,Democrats,True,False,Democrats,True,False
565,Minnesota,27,289,1,23.5,Democrats,True,False,Democrats,True,False
566,Mississippi,28,376,5,49.7,Republicans,False,True,Republicans,False,True
567,Nebraska,31,84,0,31.1,Republicans,False,True,Republicans,False,True
568,New Jersey,34,4402,62,22.7,Democrats,True,False,Democrats,True,False
569,New York,36,33117,381,23.1,Democrats,True,False,Democrats,True,False
570,North Carolina,37,562,1,42.1,Republicans,False,True,Republicans,False,True
571,Ohio,39,707,11,32.0,Republicans,False,True,Republicans,False,True
572,Oklahoma,40,164,5,46.5,Republicans,False,True,Republicans,False,True
573,South Carolina,45,425,8,42.0,Republicans,False,True,Republicans,False,True
574,Utah,49,346,1,30.3,Republicans,False,True,Republicans,False,True
575,Vermont,50,123,8,16.7,Democrats,True,False,Democrats,True,False
576,West Virginia,54,51,0,46.1,Republicans,False,True,Republicans,False,True
577,Wisconsin,55,623,7,29.7,Republicans,False,True,Republicans,False,True
578,Alaska,2,69,0,26.2,Republicans,False,True,Republicans,False,True
579,Arizona,4,508,8,33.0,Republicans,False,True,Republicans,False,True
580,California,6,4060,83,22.9,Democrats,True,False,Democrats,True,False
581,Connecticut,9,1012,21,18.9,Democrats,True,False,Democrats,True,False
582,District of Columbia,11,231,3,18.5,Democrats,True,False,Democrats,True,False
583,Indiana,18,661,23,35.9,Republicans,False,True,Republicans,False,True
584,Iowa,19,179,1,34.2,Republicans,False,True,Republicans,False,True
585,Kansas,20,173,3,32.4,Republicans,False,True,Republicans,False,True
586,Kentucky,21,248,5,43.4,Republicans,False,True,Republicans,False,True
587,Maryland,24,581,4,28.0,Democrats,True,False,Democrats,True,False
588,Minnesota,27,346,2,23.5,Democrats,True,False,Democrats,True,False
589,Mississippi,28,486,6,49.7,Republicans,False,True,Republicans,False,True
590,Nebraska,31,91,0,31.1,Republicans,False,True,Republicans,False,True
591,New Jersey,34,6876,82,22.7,Democrats,True,False,Democrats,True,False
592,New York,36,39058,502,23.1,Democrats,True,False,Democrats,True,False
593,North Carolina,37,639,2,42.1,Republicans,False,True,Republicans,False,True
594,Ohio,39,867,15,32.0,Republicans,False,True,Republicans,False,True
595,Oklahoma,40,248,7,46.5,Republicans,False,True,Republicans,False,True
596,South Carolina,45,456,9,42.0,Republicans,False,True,Republicans,False,True
597,Utah,49,402,1,30.3,Republicans,False,True,Republicans,False,True
598,Vermont,50,158,9,16.7,Democrats,True,False,Democrats,True,False
599,West Virginia,54,76,0,46.1,Republicans,False,True,Republicans,False,True
600,Wisconsin,55,754,10,29.7,Republicans,False,True,Republicans,False,True
601,Alaska,2,85,1,26.2,Republicans,False,True,Republicans,False,True
602,Arizona,4,665,15,33.0,Republicans,False,True,Republicans,False,True
603,California,6,4915,104,22.9,Democrats,True,False,Democrats,True,False
604,Connecticut,9,1291,27,18.9,Democrats,True,False,Democrats,True,False
605,District of Columbia,11,267,3,18.5,Democrats,True,False,Democrats,True,False
606,Indiana,18,992,32,35.9,Republicans,False,True,Republicans,False,True
607,Iowa,19,236,3,34.2,Republicans,False,True,Republicans,False,True
608,Kansas,20,213,4,32.4,Republicans,False,True,Republicans,False,True
609,Kentucky,21,302,8,43.4,Republicans,False,True,Republicans,False,True
610,Maryland,24,790,5,28.0,Democrats,True,False,Democrats,True,False
611,Minnesota,27,398,4,23.5,Democrats,True,False,Democrats,True,False
612,Mississippi,28,579,8,49.7,Republicans,False,True,Republicans,False,True
613,Nebraska,31,102,2,31.1,Republicans,False,True,Republicans,False,True
614,New Jersey,34,8825,108,22.7,Democrats,True,False,Democrats,True,False
615,New York,36,44746,645,23.1,Democrats,True,False,Democrats,True,False
616,North Carolina,37,784,3,42.1,Republicans,False,True,Republicans,False,True
617,Ohio,39,1144,22,32.0,Republicans,False,True,Republicans,False,True
618,Oklahoma,40,322,8,46.5,Republicans,False,True,Republicans,False,True
619,South Carolina,45,542,13,42.0,Republicans,False,True,Republicans,False,True
620,Utah,49,480,2,30.3,Republicans,False,True,Republicans,False,True
621,Vermont,50,184,10,16.7,Democrats,True,False,Democrats,True,False
622,West Virginia,54,96,0,46.1,Republicans,False,True,Republicans,False,True
623,Wisconsin,55,930,16,29.7,Republicans,False,True,Republicans,False,True
624,Alaska,2,102,1,26.2,Republicans,False,True,Republicans,False,True
625,Arizona,4,773,15,33.0,Republicans,False,True,Republicans,False,True
626,California,6,5566,122,22.9,Democrats,True,False,Democrats,True,False
627,Connecticut,9,1524,33,18.9,Democrats,True,False,Democrats,True,False
628,District of Columbia,11,304,4,18.5,Democrats,True,False,Democrats,True,False
629,Indiana,18,1239,38,35.9,Republicans,False,True,Republicans,False,True
630,Iowa,19,298,3,34.2,Republicans,False,True,Republicans,False,True
631,Kansas,20,272,6,32.4,Republicans,False,True,Republicans,False,True
